prolific_id,tt,y,block_type,block_id,background_stimulus,deviant_stimulus,x,exposure_duration,group,...1,subject_num,experiment,fam_or_test,unique_id,animal,block_num,exclude,age,sex,subj_id
65b667d5380c0fd835acfca1,Familiar,3.156,background_block,14,media/padded_stims/animate_008_right.png,NA,4,4,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b667d5380c0fd835acfca1,Familiar,2.692,background_block,14,media/padded_stims/animate_008_right.png,NA,5,4,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,5.607,background_block,0,media/padded_stims/animate_023_right.png,NA,1,7,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,5.093,background_block,0,media/padded_stims/animate_023_right.png,NA,2,7,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,2.718,background_block,0,media/padded_stims/animate_023_right.png,NA,3,7,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,2.885,background_block,0,media/padded_stims/animate_023_right.png,NA,4,7,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,3.328,background_block,0,media/padded_stims/animate_023_right.png,NA,5,7,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,3.459,background_block,0,media/padded_stims/animate_023_right.png,NA,6,7,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,3.812,background_block,0,media/padded_stims/animate_023_right.png,NA,7,7,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,3.846,background_block,0,media/padded_stims/animate_023_right.png,NA,8,7,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,3.152,background_block,1,media/padded_stims/animate_012_left.png,NA,1,9,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,5.327,background_block,1,media/padded_stims/animate_012_left.png,NA,2,9,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,2.995,background_block,1,media/padded_stims/animate_012_left.png,NA,3,9,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,2.651,background_block,1,media/padded_stims/animate_012_left.png,NA,4,9,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,3.098,background_block,1,media/padded_stims/animate_012_left.png,NA,5,9,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,2.003,background_block,1,media/padded_stims/animate_012_left.png,NA,6,9,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,2.163,background_block,1,media/padded_stims/animate_012_left.png,NA,7,9,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,2.869,background_block,1,media/padded_stims/animate_012_left.png,NA,8,9,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,2.997,background_block,1,media/padded_stims/animate_012_left.png,NA,9,9,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,3.297,background_block,1,media/padded_stims/animate_012_left.png,NA,10,9,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,5.354,background_block,2,media/padded_stims/animate_001_right.png,NA,1,1,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,3.036,background_block,2,media/padded_stims/animate_001_right.png,NA,2,1,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,2.623,deviant_block,3,media/padded_stims/animate_006_right.png,media/padded_stims/animate_010_right.png,1,10,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,2.829,deviant_block,3,media/padded_stims/animate_006_right.png,media/padded_stims/animate_010_right.png,2,10,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,2.86,deviant_block,3,media/padded_stims/animate_006_right.png,media/padded_stims/animate_010_right.png,3,10,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,2.675,deviant_block,3,media/padded_stims/animate_006_right.png,media/padded_stims/animate_010_right.png,4,10,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,2.186,deviant_block,3,media/padded_stims/animate_006_right.png,media/padded_stims/animate_010_right.png,5,10,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,2.323,deviant_block,3,media/padded_stims/animate_006_right.png,media/padded_stims/animate_010_right.png,6,10,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,2.026,deviant_block,3,media/padded_stims/animate_006_right.png,media/padded_stims/animate_010_right.png,7,10,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,2.187,deviant_block,3,media/padded_stims/animate_006_right.png,media/padded_stims/animate_010_right.png,8,10,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,3.8,deviant_block,3,media/padded_stims/animate_006_right.png,media/padded_stims/animate_010_right.png,9,10,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,3.608,deviant_block,3,media/padded_stims/animate_006_right.png,media/padded_stims/animate_010_right.png,10,10,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Novel,3.008,deviant_block,3,media/padded_stims/animate_006_right.png,media/padded_stims/animate_010_right.png,11,10,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,7.672,deviant_block,4,media/padded_stims/animate_024_right.png,media/padded_stims/animate_016_right.png,1,4,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,3.318,deviant_block,4,media/padded_stims/animate_024_right.png,media/padded_stims/animate_016_right.png,2,4,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,3.046,deviant_block,4,media/padded_stims/animate_024_right.png,media/padded_stims/animate_016_right.png,3,4,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,4.28,deviant_block,4,media/padded_stims/animate_024_right.png,media/padded_stims/animate_016_right.png,4,4,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Novel,3.238,deviant_block,4,media/padded_stims/animate_024_right.png,media/padded_stims/animate_016_right.png,5,4,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,2.598,deviant_block,5,media/padded_stims/animate_003_left.png,media/padded_stims/animate_018_left.png,1,1,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Novel,3.253,deviant_block,5,media/padded_stims/animate_003_left.png,media/padded_stims/animate_018_left.png,2,1,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,2.409,deviant_block,6,media/padded_stims/animate_015_right.png,media/padded_stims/animate_002_right.png,1,8,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,2.61,deviant_block,6,media/padded_stims/animate_015_right.png,media/padded_stims/animate_002_right.png,2,8,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,3.177,deviant_block,6,media/padded_stims/animate_015_right.png,media/padded_stims/animate_002_right.png,3,8,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,2.122,deviant_block,6,media/padded_stims/animate_015_right.png,media/padded_stims/animate_002_right.png,4,8,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,2.7,deviant_block,6,media/padded_stims/animate_015_right.png,media/padded_stims/animate_002_right.png,5,8,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,1.865,deviant_block,6,media/padded_stims/animate_015_right.png,media/padded_stims/animate_002_right.png,6,8,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,2.308,deviant_block,6,media/padded_stims/animate_015_right.png,media/padded_stims/animate_002_right.png,7,8,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,2.421,deviant_block,6,media/padded_stims/animate_015_right.png,media/padded_stims/animate_002_right.png,8,8,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Novel,2.171,deviant_block,6,media/padded_stims/animate_015_right.png,media/padded_stims/animate_002_right.png,9,8,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,6.3,deviant_block,7,media/padded_stims/animate_017_right.png,media/padded_stims/animate_007_right.png,1,5,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,2.811,deviant_block,7,media/padded_stims/animate_017_right.png,media/padded_stims/animate_007_right.png,2,5,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,4.461,deviant_block,7,media/padded_stims/animate_017_right.png,media/padded_stims/animate_007_right.png,3,5,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,1.589,deviant_block,7,media/padded_stims/animate_017_right.png,media/padded_stims/animate_007_right.png,4,5,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,2.218,deviant_block,7,media/padded_stims/animate_017_right.png,media/padded_stims/animate_007_right.png,5,5,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Novel,1.979,deviant_block,7,media/padded_stims/animate_017_right.png,media/padded_stims/animate_007_right.png,6,5,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,1.956,background_block,8,media/padded_stims/animate_009_right.png,NA,1,5,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,2.098,background_block,8,media/padded_stims/animate_009_right.png,NA,2,5,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,2,background_block,8,media/padded_stims/animate_009_right.png,NA,3,5,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,10.226,background_block,8,media/padded_stims/animate_009_right.png,NA,4,5,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,3.387,background_block,8,media/padded_stims/animate_009_right.png,NA,5,5,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,2.156,background_block,8,media/padded_stims/animate_009_right.png,NA,6,5,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,2.943,deviant_block,9,media/padded_stims/animate_004_right.png,media/padded_stims/animate_020_right.png,1,4,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,1.479,deviant_block,9,media/padded_stims/animate_004_right.png,media/padded_stims/animate_020_right.png,2,4,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,1.685,deviant_block,9,media/padded_stims/animate_004_right.png,media/padded_stims/animate_020_right.png,3,4,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,1.618,deviant_block,9,media/padded_stims/animate_004_right.png,media/padded_stims/animate_020_right.png,4,4,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Novel,1.339,deviant_block,9,media/padded_stims/animate_004_right.png,media/padded_stims/animate_020_right.png,5,4,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,2.705,deviant_block,10,media/padded_stims/animate_021_right.png,media/padded_stims/animate_011_right.png,1,1,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Novel,1.887,deviant_block,10,media/padded_stims/animate_021_right.png,media/padded_stims/animate_011_right.png,2,1,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,1.361,background_block,11,media/padded_stims/animate_005_right.png,NA,1,4,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,1.441,background_block,11,media/padded_stims/animate_005_right.png,NA,2,4,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,1.534,background_block,11,media/padded_stims/animate_005_right.png,NA,3,4,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,1.084,background_block,11,media/padded_stims/animate_005_right.png,NA,4,4,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,1.398,background_block,11,media/padded_stims/animate_005_right.png,NA,5,4,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,1.813,deviant_block,12,media/padded_stims/animate_013_right.png,media/padded_stims/animate_025_right.png,1,10,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,1.587,deviant_block,12,media/padded_stims/animate_013_right.png,media/padded_stims/animate_025_right.png,2,10,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,1.506,deviant_block,12,media/padded_stims/animate_013_right.png,media/padded_stims/animate_025_right.png,3,10,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,1.503,deviant_block,12,media/padded_stims/animate_013_right.png,media/padded_stims/animate_025_right.png,4,10,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,1.611,deviant_block,12,media/padded_stims/animate_013_right.png,media/padded_stims/animate_025_right.png,5,10,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,1.502,deviant_block,12,media/padded_stims/animate_013_right.png,media/padded_stims/animate_025_right.png,6,10,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,1.109,deviant_block,12,media/padded_stims/animate_013_right.png,media/padded_stims/animate_025_right.png,7,10,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,1.313,deviant_block,12,media/padded_stims/animate_013_right.png,media/padded_stims/animate_025_right.png,8,10,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,1.539,deviant_block,12,media/padded_stims/animate_013_right.png,media/padded_stims/animate_025_right.png,9,10,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,0.953,deviant_block,12,media/padded_stims/animate_013_right.png,media/padded_stims/animate_025_right.png,10,10,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Novel,1.233,deviant_block,12,media/padded_stims/animate_013_right.png,media/padded_stims/animate_025_right.png,11,10,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,1.241,deviant_block,13,media/padded_stims/animate_014_left.png,media/padded_stims/animate_022_left.png,1,8,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,1.418,deviant_block,13,media/padded_stims/animate_014_left.png,media/padded_stims/animate_022_left.png,2,8,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,1.259,deviant_block,13,media/padded_stims/animate_014_left.png,media/padded_stims/animate_022_left.png,3,8,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,1.23,deviant_block,13,media/padded_stims/animate_014_left.png,media/padded_stims/animate_022_left.png,4,8,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,1.385,deviant_block,13,media/padded_stims/animate_014_left.png,media/padded_stims/animate_022_left.png,5,8,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,2.723,deviant_block,13,media/padded_stims/animate_014_left.png,media/padded_stims/animate_022_left.png,6,8,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,1.659,deviant_block,13,media/padded_stims/animate_014_left.png,media/padded_stims/animate_022_left.png,7,8,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,1.602,deviant_block,13,media/padded_stims/animate_014_left.png,media/padded_stims/animate_022_left.png,8,8,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Novel,1.755,deviant_block,13,media/padded_stims/animate_014_left.png,media/padded_stims/animate_022_left.png,9,8,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,1.495,deviant_block,14,media/padded_stims/animate_019_left.png,media/padded_stims/animate_008_left.png,1,5,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,1.421,deviant_block,14,media/padded_stims/animate_019_left.png,media/padded_stims/animate_008_left.png,2,5,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,1.346,deviant_block,14,media/padded_stims/animate_019_left.png,media/padded_stims/animate_008_left.png,3,5,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,1.417,deviant_block,14,media/padded_stims/animate_019_left.png,media/padded_stims/animate_008_left.png,4,5,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Familiar,1.795,deviant_block,14,media/padded_stims/animate_019_left.png,media/padded_stims/animate_008_left.png,5,5,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b66968b61a921f762aa51b,Novel,1.547,deviant_block,14,media/padded_stims/animate_019_left.png,media/padded_stims/animate_008_left.png,6,5,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b74271afb26cbb57709b21,Familiar,3.795,deviant_block,0,media/padded_stims/animate_008_right.png,media/padded_stims/animate_018_right.png,1,4,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b74271afb26cbb57709b21,Familiar,3.717,deviant_block,0,media/padded_stims/animate_008_right.png,media/padded_stims/animate_018_right.png,2,4,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b74271afb26cbb57709b21,Familiar,4.797,deviant_block,0,media/padded_stims/animate_008_right.png,media/padded_stims/animate_018_right.png,3,4,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b74271afb26cbb57709b21,Familiar,4.961,deviant_block,0,media/padded_stims/animate_008_right.png,media/padded_stims/animate_018_right.png,4,4,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b74271afb26cbb57709b21,Novel,3.736,deviant_block,0,media/padded_stims/animate_008_right.png,media/padded_stims/animate_018_right.png,5,4,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b74271afb26cbb57709b21,Familiar,3.692,background_block,1,media/padded_stims/animate_013_left.png,NA,1,4,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b74271afb26cbb57709b21,Familiar,2.9,background_block,1,media/padded_stims/animate_013_left.png,NA,2,4,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b74271afb26cbb57709b21,Familiar,2.411,background_block,1,media/padded_stims/animate_013_left.png,NA,3,4,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b74271afb26cbb57709b21,Familiar,1.029,background_block,1,media/padded_stims/animate_013_left.png,NA,4,4,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b74271afb26cbb57709b21,Familiar,0.674,background_block,1,media/padded_stims/animate_013_left.png,NA,5,4,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b74271afb26cbb57709b21,Familiar,3.142,deviant_block,2,media/padded_stims/animate_003_right.png,media/padded_stims/animate_019_right.png,1,2,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b74271afb26cbb57709b21,Familiar,3.488,deviant_block,2,media/padded_stims/animate_003_right.png,media/padded_stims/animate_019_right.png,2,2,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b74271afb26cbb57709b21,Novel,3.402,deviant_block,2,media/padded_stims/animate_003_right.png,media/padded_stims/animate_019_right.png,3,2,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b74271afb26cbb57709b21,Familiar,3.278,deviant_block,3,media/padded_stims/animate_002_right.png,media/padded_stims/animate_014_right.png,1,8,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b74271afb26cbb57709b21,Familiar,2.035,deviant_block,3,media/padded_stims/animate_002_right.png,media/padded_stims/animate_014_right.png,2,8,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b74271afb26cbb57709b21,Familiar,1.796,deviant_block,3,media/padded_stims/animate_002_right.png,media/padded_stims/animate_014_right.png,3,8,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b74271afb26cbb57709b21,Familiar,1.547,deviant_block,3,media/padded_stims/animate_002_right.png,media/padded_stims/animate_014_right.png,4,8,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b74271afb26cbb57709b21,Familiar,1.165,deviant_block,3,media/padded_stims/animate_002_right.png,media/padded_stims/animate_014_right.png,5,8,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b74271afb26cbb57709b21,Familiar,1.105,deviant_block,3,media/padded_stims/animate_002_right.png,media/padded_stims/animate_014_right.png,6,8,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b74271afb26cbb57709b21,Familiar,1.851,deviant_block,3,media/padded_stims/animate_002_right.png,media/padded_stims/animate_014_right.png,7,8,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b74271afb26cbb57709b21,Familiar,1.227,deviant_block,3,media/padded_stims/animate_002_right.png,media/padded_stims/animate_014_right.png,8,8,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b74271afb26cbb57709b21,Novel,6.052,deviant_block,3,media/padded_stims/animate_002_right.png,media/padded_stims/animate_014_right.png,9,8,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b74271afb26cbb57709b21,Familiar,4.872,deviant_block,4,media/padded_stims/animate_009_left.png,media/padded_stims/animate_015_left.png,1,5,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b74271afb26cbb57709b21,Familiar,1.469,deviant_block,4,media/padded_stims/animate_009_left.png,media/padded_stims/animate_015_left.png,2,5,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b74271afb26cbb57709b21,Familiar,1.247,deviant_block,4,media/padded_stims/animate_009_left.png,media/padded_stims/animate_015_left.png,3,5,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b74271afb26cbb57709b21,Familiar,1.169,deviant_block,4,media/padded_stims/animate_009_left.png,media/padded_stims/animate_015_left.png,4,5,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b74271afb26cbb57709b21,Familiar,2.051,deviant_block,4,media/padded_stims/animate_009_left.png,media/padded_stims/animate_015_left.png,5,5,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b74271afb26cbb57709b21,Novel,1.502,deviant_block,4,media/padded_stims/animate_009_left.png,media/padded_stims/animate_015_left.png,6,5,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b74271afb26cbb57709b21,Familiar,3.602,deviant_block,5,media/padded_stims/animate_001_left.png,media/padded_stims/animate_005_left.png,1,10,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b74271afb26cbb57709b21,Familiar,1.794,deviant_block,5,media/padded_stims/animate_001_left.png,media/padded_stims/animate_005_left.png,2,10,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b74271afb26cbb57709b21,Familiar,0.781,deviant_block,5,media/padded_stims/animate_001_left.png,media/padded_stims/animate_005_left.png,3,10,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b74271afb26cbb57709b21,Familiar,0.701,deviant_block,5,media/padded_stims/animate_001_left.png,media/padded_stims/animate_005_left.png,4,10,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b74271afb26cbb57709b21,Familiar,1.201,deviant_block,5,media/padded_stims/animate_001_left.png,media/padded_stims/animate_005_left.png,5,10,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b74271afb26cbb57709b21,Familiar,1.004,deviant_block,5,media/padded_stims/animate_001_left.png,media/padded_stims/animate_005_left.png,6,10,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b74271afb26cbb57709b21,Familiar,0.831,deviant_block,5,media/padded_stims/animate_001_left.png,media/padded_stims/animate_005_left.png,7,10,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65b74271afb26cbb57709b21,Familiar,0.821,deviant_block,5,media/padded_stims/animate_001_left.png,media/padded_stims/animate_005_left.png,8,10,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
